id,ime,cena,1.registracija,Prevoženih,Gorivo,Menjalnik,Motor,Baterija,Starost
22785703,Mercedes-Benz A-Razred A220 4MATIC AMG LINE FUL LED NAVI ACC KAMERA USN..,21990.0,2020,145000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 140 kW / 190 KM",,
22785651,Mercedes-Benz EQS 450+ AMG PANO NAVI HEAD-UP Burmester PRIKLOP 360..,83990.0,2022,33346 km,elektro pogon,,245 kW,107 kWh,
22785615,Mercedes-Benz B-Razred B 200 d Style,13350.0,2017,142200 km,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22785601,Mercedes-Benz C-Razred C 250 d T Avantgarde Avt.,14350.0,2018,287000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22785588,Mercedes-Benz C-Razred C200d AVANTGARDE|ACC|KAM|NAVI|ADAPTIVE|1.LASTNIK..,31690.0,2025,69820 km,diesel motor,avtomatski menjalnik,"1993 ccm, 120 kW / 163 KM",,
22729837,Mercedes-Benz B-Razred B 180 CDI  NAVI-TEMPOMAT-PDC-ALU-F1-SLO-MENJAVA,7150.0,2013,245000 km,diesel motor,avtomatski menjalnik,"1796 ccm, 80 kW / 109 KM",,
22680999,Mercedes-Benz C-Razred C 180 d AMG Line,11990.0,2016,218620 km,diesel motor,avtomatski menjalnik,"1598 ccm, 85 kW / 116 KM",,
22785547,Mercedes-Benz C-Razred C 220 d AMG Line-VIRTUAL-BURMESTER-C43 LOOK-,23990.0,2018,226000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22785523,Mercedes-Benz E-Razred 220D-AMG-LINE-DISTRONIC-MULTIBEAM-DIGITAL-PREMIUM,,2025,14500 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22785482,Mercedes-Benz E-Razred 220D-AMG-LINE-DISTRONIC-PANORAMA-LED-PREMIUM-TOP,,2025,27250 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22785446,Mercedes-Benz GLE-Razred 350de 4MATIC|AMG paket|Zračno|Navi|Koti|360|Memory,,2020,132363 km,hibridni pogon,avtomatski menjalnik,"1950 ccm, 235 kW / 320 KM",,
22644822,Mercedes-Benz A-Razred A 150 Classic,1290.0,2006,290000 km,bencinski motor,ročni menjalnik,"1498 ccm, 70 kW / 95 KM",,
22662952,Mercedes-Benz GLA-Razred GLA 200 d Avt.-CAMERA-NAVI-HIGH LED-ALU-,23750.0,2021,156000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22387826,Mercedes-Benz GLB-Razred GLB 200 d  Avt.-119.000KM-KOT NOV-,27750.0,2023,119000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22785373,Mercedes-Benz C-Razred C 220 d T 4MATIC Avantgarde Avt. Slovenski-Led...,31550.0,2022,64500 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22785349,Mercedes-Benz SL-Razred 43 AMG+SAMO 55.000KM+21 COL+BURMESTER+360°+ACC...,88888.0,2022,55000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 280 kW / 381 KM",,
22785348,Mercedes-Benz SL-Razred 43 AMG+SAMO 23.000KM+21 COL+BURMESTER+360°+HEAD ,99999.0,2023,23000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 280 kW / 381 KM",,
22785345,Mercedes-Benz GLE-Razred GLE 450 d 4MATIC AMG Line+22 COL+ACC+ZRAČNO+PANO,86990.0,2024,39000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22785344,Mercedes-Benz GLK-Razred GLK 200 CDI AUT.+18COL+NAVI+DIG. KLIMA+BREZ POLO,,2014,230000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 105 kW / 143 KM",,
22754307,Mercedes-Benz C-Razred 200d Avantgarde Avt.| KAMERA |ACC| NIGHT | AMBIENT,21990.0,2023,152000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 120 kW / 163 KM",,
22785044,Mercedes-Benz GLA-Razred 220 d 4MATIC AMG Line Avt. PANORAMA,34990.0,2023,100000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,
22785026,Mercedes-Benz E-Razred E 220 cdi AMG,25690.0,2018,179650 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22784989,Mercedes-Benz C-Razred 220 C220D AMG LINE|MOJAVE BARVA|PANORAMA|18COL,29950.0,2023,127000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 162 kW / 220 KM",,
22784970,Mercedes-Benz C-Razred C 230 Kompressor Avantgarde,1600.0,2004,300000 km,bencinski motor,ročni menjalnik,"1796 ccm, 141 kW / 192 KM",,
22187483,Mercedes-Benz GLC-Razred 300e 4MATIC |Zračno|Burmester|Pano|Kljuka|Webasto,70990.0,2023,33000 km,hibridni pogon,avtomatski menjalnik,"1999 ccm, 230 kW / 313 KM",,
22165045,Mercedes-Benz CLA-Razred 180 |AMG|Facelift|Pano|Kamera|PDC|Ambient|KeylesGO,32890.0,2023,31000 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 100 kW / 136 KM",,
22579003,Mercedes-Benz GLC coupe 300 4MATIC AT. |AMG Line|Tempomat|NAVI|Kamera|PDC,31990.0,2019,120500 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 190 kW / 258 KM",,
22784938,Mercedes-Benz S-Razred 320cdi,5600.0,2001,417000 km,diesel motor,avtomatski menjalnik,"3222 ccm, 145 kW / 197 KM",,
22784909,Mercedes-Benz A-Razred A180 Avangard,4500.0,2009,196000 km,bencinski motor,avtomatski menjalnik,"1700 ccm, 85 kW / 116 KM",,
22730448,Mercedes-Benz GLA-Razred GLA 200 d Urban Avt. SENZORJI-NAVI-GRETJE SED,18600.0,2017,75600 km,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22768418,Mercedes-Benz E-Razred E 400 d 4MATIC  AMG 360 KAMERE ZRAČN0  ,28900.0,2019,145600 km,diesel motor,avtomatski menjalnik,"2925 ccm, 250 kW / 340 KM",,
22784870,Mercedes-Benz EQC 400 4MATIC AMG Line,34990.0,2022,137800 km,elektro pogon,,300 kW,80 kWh,
22615442,Mercedes-Benz V-Razred 250d 4M AMG-Line|LED|NAVI|ACC|K360°|WEBASTO|BURMES,35990.0,2018,254000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 140 kW / 190 KM",,
22708682,Mercedes-Benz CLS-Razred 350CDI AMG,10250.0,2011,338000 km,diesel motor,avtomatski menjalnik,"2998 ccm, 194 kW / 264 KM",,
22709137,Mercedes-Benz CLA-Razred Mercedes-AMG CLA 45 S 4MATIC+-SLO-PANO-ALU19-TOP,55900.0,2022,56000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22754893,Mercedes-Benz A-Razred A 200 AMG Line Avt.SLO LED NAVI PANORAMA KAMERA,19790.0,2018,95000 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22718364,Mercedes-Benz C-Razred C 200 CDI MOZNA MENJAVA tudi ZA MOTOR,6190.0,2013,273300 km,diesel motor,ročni menjalnik,"2143 ccm, 100 kW / 136 KM",,
22784781,Mercedes-Benz C-Razred C 220 d 4MATIC AMG Line Avt.LEASING-LEANPAY-KREDIT,16500.0,2018,204500 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22784755,Mercedes-Benz S-Razred S 400 d 4MATIC AMG Line DIGITAL LIGHT ACC PANO,88880.0,2022,122000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22784709,Mercedes-Benz ML-Razred ML 280 CDI Avt.,7000.0,2006,315000 km,diesel motor,avtomatski menjalnik,"2987 ccm, 140 kW / 190 KM",,
22784680,Mercedes-Benz GLC-Razred GLC 220d 4MATIC Avt.1 LASTNIK-KAM-LED-ODLIČEN,39990.0,2023,117000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22784675,Mercedes-Benz GLA-Razred GLA 200 CDI 4MATIC Urban Avt.,13400.0,2014,179550 km,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22784577,Mercedes-Benz C-Razred C 200 d AMG Line Avt.-LED-NAVI-KAMERA-PANORAMA-ALU,42900.0,2026,12968 km,diesel motor,avtomatski menjalnik,"1993 ccm, 120 kW / 163 KM",,
22784576,Mercedes-Benz C-Razred C 180 Coupe Evolution SLO.VOZILO 2.LASTNIK USNJE,1880.0,2001,353000 km,bencinski motor,ročni menjalnik,"1998 ccm, 95 kW / 129 KM",,
22618996,Mercedes-Benz CLS-Razred 350- AMG LINE- BURM- VIRTUAL- 360°- ODLIČEN,39900.0,2019,107800 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 220 kW / 299 KM",,
22745514,Mercedes-Benz B-Razred 180d BlueEFFICIENCY Edition - BREZ POLOGA,9490.0,2017,226551 km,diesel motor,ročni menjalnik,"1461 ccm, 80 kW / 109 KM",,
22781422,Mercedes-Benz B-Razred B 180 CDI,3497.0,2010,215000 km,diesel motor,ročni menjalnik,"1991 ccm, 80 kW / 109 KM",,
22781408,Mercedes-Benz GLC-Razred GLC 200 d 4MATIC Avt.,29900.0,2019,149800 km,diesel motor,avtomatski menjalnik,"1950 ccm, 120 kW / 163 KM",,
22781313,Mercedes-Benz V-Razred 300d AMG LINE 4MATIC-MOŽEN PORAČUN DDV-VL.KLJUKA,46990.0,2021,186700 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22683252,Mercedes-Benz S-Razred 350 d 4MATIC.BELGIJSKI.LED.PANORAMA.KAMERA.ACC,39999.0,2019,145421 km,diesel motor,avtomatski menjalnik,"2925 ccm, 210 kW / 286 KM",,
22633668,Mercedes-Benz GLC-Razred GLC 220d 4MATIC Avt.NEMŠKI+4ALU.KAMERA.LED.USNJE,45999.0,2023,31213 km,diesel motor,avtomatski menjalnik,"1993 ccm, 162 kW / 220 KM",,
22708319,Mercedes-Benz GLC coupe GLC 200 d 4MATIC.KAMERA.USNJE.LED.NAVI,33999.0,2021,155058 km,diesel motor,avtomatski menjalnik,"1950 ccm, 120 kW / 163 KM",,
22622021,Mercedes-Benz GLB-Razred GLB 200 d Avt..KAMERA.NAVI.LED.USNJE.SAMO 100.000,23999.0,2020,101060 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22633926,Mercedes-Benz GLA-Razred GLA 180 Avt.KAMERA.USNJE.LED.NAVI.,19999.0,2019,112249 km,bencinski motor,avtomatski menjalnik,"1595 ccm, 90 kW / 122 KM",,
22680155,Mercedes-Benz GLA-Razred 250 e Avt.KAMERA.NAVI.ACC.LED.USNJE.SAMO 49.000 KM,31999.0,2021,49000 km,hibridni pogon,avtomatski menjalnik,"1332 ccm, 118 kW / 160 KM",,
22608631,Mercedes-Benz EQB 250+ AMG Line.KAMERA.LED.USNJE.KLJUKA-SUBVENCIJA,44999.0,2024,52609 km,elektro pogon,,140 kW,"70,5 kWh",
22688146,Mercedes-Benz EQA 250 Progress.NEMŠKI.PANORAMA.KLJUKA.LED.ACC.USNJE,35999.0,2023,60206 km,elektro pogon,,140 kW,"66,5 kWh",
22741081,Mercedes-Benz EQA 250 Business.KAMERA.NAVI.USNJE.LED.SAMO 57.590 KM,32999.0,2023,57590 km,elektro pogon,,140 kW,,
22619957,Mercedes-Benz B-Razred B 200 BENCIN 1.6 SLOVENSKI.SAMO 104.000 KM,12999.0,2017,104000 km,bencinski motor,ročni menjalnik,"1595 ccm, 115 kW / 156 KM",,
22694906,Mercedes-Benz A-Razred A 160 d-VIRTUAL-LED-NAVI-GR SEDEŽEV,13990.0,2019,168100 km,diesel motor,ročni menjalnik,"1461 ccm, 70 kW / 95 KM",,
22781146,Mercedes-Benz C-Razred 250CDI-AUT-AMG LINE-PANORAMA-LIZING ZA TUJCE,14950.0,2015,215000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22781142,Mercedes-Benz E-Razred E300d w124,5000.0,1991,430000 km,diesel motor,avtomatski menjalnik,"2996 ccm, 83 kW / 113 KM",,
22781122,Mercedes-Benz GLC-Razred GLC 220 d 4MATIC Avt.KAMERA.LED.USNJE.74.000 KM,32999.0,2021,74000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22781105,Mercedes-Benz 190 E 2.0,800.0,1989,,bencinski motor,ročni menjalnik,"1997 ccm, 87 kW / 118 KM",,
22781089,Mercedes-Benz EQC 400 4MATIC AMG Line.NEMŠKI+4ALU.LED.KAMERA.67.000 ,41999.0,2022,67000 km,elektro pogon,,300 kW,80 kWh,
22781086,Mercedes-Benz CLA Shooting Brake CLA 200 d  AUT LED NAVI KAMERA +SLO POREKLO ,,2024,74219 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22780931,Mercedes-Benz GLC coupe GLC Coupe 220 d 4MATIC AMG PAN BREZ POLOGA,43690.0,2023,98850 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22780922,Mercedes-Benz A-Razred A 180 ALU 19-NAVI-PDC-LED-SAMO 124000KM-KOT NOV-G.,12780.0,2013,124012 km,bencinski motor,ročni menjalnik,"1595 ccm, 90 kW / 122 KM",,
22780856,Mercedes-Benz A-Razred 180 AMG Line ,41010.0,,,bencinski motor,avtomatski menjalnik,"1332 ccm, 100 kW / 136 KM",,NOVO
22780812,Mercedes-Benz E-Razred E 220 d 4MATIC T All Terrain Avt.,23840.0,2018,157754 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22780789,Mercedes-Benz E-Razred E BlueEFFICIENCY 350 CDI Elegance Avt.,7500.0,2011,333000 km,diesel motor,avtomatski menjalnik,"2987 ccm, 195 kW / 265 KM",,
22780749,Mercedes-Benz GLB-Razred GLB 2.0 d AUT- Kamera- Virtual- LED- Navigacija,21888.0,2022,138151 km,diesel motor,avtomatski menjalnik,"1950 ccm, 85 kW / 116 KM",,
22780682,Mercedes-Benz A-Razred A 180 D BUSINESS LINE,,2021,35715 km,diesel motor,ročni menjalnik,"1950 ccm, 85 kW / 116 KM",,
22701477,Mercedes-Benz E-Razred E 43 AMG 4MATIC Avt-SLOVENSKO POREKLO-ODL.OHRANJEN,38990.0,2018,147163 km,bencinski motor,avtomatski menjalnik,"2996 ccm, 295 kW / 401 KM",,
22701143,Mercedes-Benz GLA-Razred GLA 180 Avt.-1.LASTNIK-SAMO 35.000km-SLO POREKLO-,24490.0,2021,35991 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 100 kW / 136 KM",,
22780664,Mercedes-Benz E-Razred E 200 CDI T Avantgarde,4999.0,2014,,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22693743,Mercedes-Benz C-Razred C 220 d 4MATIC Avt.-SLOVENSKO POREKLO-ODL.OHRANJEN,21490.0,2020,196821 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22780647,Mercedes-Benz C-Razred C Coupe 250-1.LASTNIK-SLO-,21990.0,2018,145000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 155 kW / 211 KM",,
22780630,Mercedes-Benz AMG GT Coupe AMG GT 63 S 4-vratni coupe,86990.0,2020,58000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 470 kW / 639 KM",,
22780621,Mercedes-Benz A-Razred A 150 Classic,,2006,122537 km,bencinski motor,avtomatski menjalnik,"1498 ccm, 70 kW / 95 KM",,
22780610,Mercedes-Benz AMG GT Coupe AMG GT S ...,92990.0,2018,48000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 384 kW / 522 KM",,
22780596,Mercedes-Benz GLC coupe 220d|4Matic|AMG Line|Kamera|Kljuka|SLO|1.Lastnik|.,37490.0,2019,84000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22635316,Mercedes-Benz C-Razred C 220d...1.LASTNIK...SLO..LIM,26900.0,2022,136000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22465113,Mercedes-Benz GLC-Razred 220d 4MATIC -AMG line-NAVI-LED-ACC-KLJUKA -17-,30490.0,2020,134000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22716411,Mercedes-Benz V-Razred 300d 4MATIC AT. |ACC|Kljuka|360|Hlajenje s|MEM|SLO,58990.0,2023,64000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22780572,Mercedes-Benz GLC-Razred 220d 4MATIC AMG Line ,85250.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
22780556,Mercedes-Benz C-Razred 63S AMG Coupe...,63000.0,2023,51000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 375 kW / 510 KM",,
22780546,Mercedes-Benz B-Razred 180 Progressive Avt. |Kamera|Lane| - V PRIPRAVI,,2024,5538 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 100 kW / 136 KM",,
22780521,Mercedes-Benz GLE-Razred AMG 53 4Matic+|Pano|ACC|Hlaj|360K|Kljuka|Masaža|,59990.0,2021,113000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22780497,Mercedes-Benz GLK-Razred 320CDI 4MATIC NA KREDIT BREZ POLOGA,10999.0,2008,350100 km,diesel motor,avtomatski menjalnik,"2987 ccm, 165 kW / 224 KM",,
22780491,Mercedes-Benz GLA-Razred GLA 200 AMG Line Avt.,23990.0,2021,167815 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22780472,Mercedes-Benz GLC-Razred 200|4Matic|AMG|Panorama|Memory|HUD|360K|Burmester.,48990.0,2022,67000 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 150 kW / 204 KM",,
22774982,Mercedes-Benz V-Razred 250d 4MATIC - 360 KAM. - LINE ASS. - AKTIVNI TEMP.,23990.0,2016,317000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 140 kW / 190 KM",,
22774955,Mercedes-Benz A-Razred A 150 Classic 2.LASTNIK KLIMA GRETJE SED. ALU 16,2750.0,2009,154000 km,bencinski motor,ročni menjalnik,"1498 ccm, 70 kW / 95 KM",,
22774935,Mercedes-Benz GLB-Razred GLB 2.0D-KAMERA-VELIKA NAVI-PDC-USNJE-KOT N,21980.0,2021,167611 km,diesel motor,avtomatski menjalnik,"1950 ccm, 85 kW / 116 KM",,
22774933,Mercedes-Benz C-Razred C 350 e EXCLUSIVE-SLO-1LASTNIK-KOT NOV,17480.0,2017,205311 km,hibridni pogon,avtomatski menjalnik,"1991 ccm, 155 kW / 211 KM",,
22774932,Mercedes-Benz GLC-Razred GLC 250 d 4MATIC Exclusive AIR MATIC-HUD-ACC-9G,24980.0,2017,131000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22774931,Mercedes-Benz C-Razred C FUL LED-NAVI-KAMERA-ALU 18-ACC-ASIST-KOT NOV,17980.0,2021,155021 km,diesel motor,avtomatski menjalnik,"1597 ccm, 90 kW / 122 KM",,
22774924,Mercedes-Benz C-Razred C 220 d 4MATIC AMG Line Avt.+360°KAMERA+VL.KLJUKA,33970.0,2023,120586 km,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22774920,Mercedes-Benz S-Razred 350 d 4MATIC LONG DVD PAN. FACELIFT AMG 63 LOOK,24999.0,2014,486879 km,diesel motor,avtomatski menjalnik,"2987 ccm, 190 kW / 258 KM",,
22774903,Mercedes-Benz CLS-Razred 350CDI 4-MATIC 2.LASTNIK SLO. POLOG 2900...,33200.0,2019,220900 km,diesel motor,avtomatski menjalnik,"2997 ccm, 210 kW / 286 KM",,
22774847,Mercedes-Benz GLC-Razred 220 d 4MATIC POLOG 2000,24900.0,2020,186030 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22600222,Mercedes-Benz E-Razred E 220 CDI Classic,1990.0,2003,355000 km,diesel motor,ročni menjalnik,"2148 ccm, 110 kW / 150 KM",,
22774824,Mercedes-Benz S-Razred S 350 BlueTEC 4MATIC L SLO ODLIČEN KAM PANO NAVI..,22990.0,2012,125648 km,diesel motor,avtomatski menjalnik,"2987 ccm, 190 kW / 258 KM",,
22774789,Mercedes-Benz S-Razred 450 Long|4Matic|AMG|Pano|HUD|Hlaj|Burmester|Klju..,91990.0,2022,74000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 270 kW / 367 KM",,
22774780,Mercedes-Benz A-Razred A 180 CDI 1.LASTNIK KOT NOV SERVISIRAN NA MERC...,8299.0,2014,282344 km,diesel motor,ročni menjalnik,"1461 ccm, 80 kW / 109 KM",,
22774771,Mercedes-Benz S-Razred S 350 d AMG Line AIRMATIC Burmester Panorama itd,67500.0,2022,81800 km,diesel motor,avtomatski menjalnik,"2925 ccm, 210 kW / 286 KM",,
22774724,Mercedes-Benz A-Razred Mercedes-Benz A 200 AMG Line + NIGHT PAKET,23499.0,2020,70000 km,bencinski motor,ročni menjalnik,"1332 ccm, 120 kW / 163 KM",,
22774699,Mercedes-Benz C-Razred C63S-COUPE-AMG-PANO-KAM360-HUD-AERO-BURMESTER-ACC,56885.0,2020,86948 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 375 kW / 510 KM",,
22774635,Mercedes-Benz CLA Shooting Brake AMG - 200 - aut. - TOP PONUDBA,20980.0,2020,143100 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22774594,Mercedes-Benz CLE-Razred 220d Coupé |AMG Line|ACC|Memory|360K|Memory|Slo...,64990.0,2025,13700 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22774577,Mercedes-Benz EQB 250+ |ACC|Kamera|Memory|Slo|Tov. Garancija do 20..,39990.0,2024,60000 km,elektro pogon,,140 kW,"70,5 kWh",
22774574,Mercedes-Benz V-Razred V250d Compact LED|ACC|19-col|Night-paket,23980.0,2018,240000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 140 kW / 190 KM",,
22774484,Mercedes-Benz C-Razred C180-AUT-BREZ-POLOGA-ELEGANCE-NAVIGACIJA-GR-SEDEŽE,9900.0,2011,119000 km,bencinski motor,avtomatski menjalnik,"1796 ccm, 115 kW / 156 KM",,
22653855,Mercedes-Benz B-Razred 220 4MATIC |AMG|Multibeam|Kljuka|Kamera|MEM|Pano,26990.0,2020,76000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 140 kW / 190 KM",,
22502885,Mercedes-Benz A-Razred 45 AMG 4MATIC |Performance|Gretje|MEM|Pano|Kamera,27990.0,2018,89000 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 265 kW / 360 KM",,
22555789,Mercedes-Benz C-Razred 220d Avantgarde |Kljuka|ACC|Kamera|MEM|Gretje sed.,34990.0,2025,73000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22774309,Mercedes-Benz SL-Razred SL 55 AMG Avt.,29500.0,2006,169000 km,bencinski motor,avtomatski menjalnik,"5439 ccm, 380 kW / 517 KM",,
22774292,Mercedes-Benz GLC-Razred GLC 220 d 4MATIC-Odličen-...,22500.0,2019,221754 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22774071,Mercedes-Benz C-Razred C 43 4MATIC AMG Avt. LED BURMESTER KAMERA R19 ,27950.0,2016,165000 km,bencinski motor,avtomatski menjalnik,"2996 ccm, 270 kW / 367 KM",,
22764712,Mercedes-Benz GLE coupe GLE Coupe 400 d 4MATIC AMG Line Avt.-1 LASTNICA-..,74990.0,2022,58000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22752253,Mercedes-Benz Vito 115 CDI -PODALJŠAN- KLIMA- 9 SEDEŽEV- OHRANJENO ,3990.0,2008,580000 km,diesel motor,ročni menjalnik,"2148 ccm, 110 kW / 150 KM",,
22744201,Mercedes-Benz E-Razred 450d 4M AMG|MULTIBEAM|ACC|PANO|KAM-360°|KEY|F1,74990.0,2025,29000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22773959,Mercedes-Benz GLC-Razred GLC 250 d 4MATIC AMG Line Avt.,24990.0,2018,164950 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22773901,Mercedes-Benz E-Razred 250 CDI T Avantgarde 4matic,8000.0,2012,355000 km,diesel motor,ročni menjalnik,"2143 ccm, 150 kW / 204 KM",,
22773870,Mercedes-Benz B-Razred B 200 CDI,1000.0,2007,168000 km,diesel motor,avtomatski menjalnik,"1991 ccm, 103 kW / 140 KM",,
22773857,Mercedes-Benz C-Razred C 200 d,12800.0,2016,115056 km,diesel motor,ročni menjalnik,"1598 ccm, 100 kW / 136 KM",,
22773795,Mercedes-Benz W123 200 D,12000.0,1979,250000 km,diesel motor,ročni menjalnik,"1988 ccm, 41 kW / 56 KM",,
22773711,Mercedes-Benz C-Razred C 220 d•4MATIC•AMG Line•Avtom-ODLIČEN,28999.0,2022,,diesel motor,avtomatski menjalnik,"1993 ccm, 147 kW / 200 KM",,
22773642,Mercedes-Benz B-Razred B 200 CDI,3000.0,2010,281479 km,diesel motor,ročni menjalnik,"1991 ccm, 103 kW / 140 KM",,
22773514,Mercedes-Benz E-Razred CDI AMG AMBIENT NAVI PDC. VL. KLJUKA,13490.0,2012,198000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 100 kW / 136 KM",,
22773508,Mercedes-Benz E-Razred E 270 CDI Classic,3200.0,2004,340000 km,diesel motor,ročni menjalnik,"2685 ccm, 130 kW / 177 KM",,
22773449,Mercedes-Benz GL-Razred ,27000.0,2016,262000 km,diesel motor,avtomatski menjalnik,"3000 ccm, 200 kW / 272 KM",,
22773400,Mercedes-Benz C-Razred C 220 d 4MATIC T AMG Line Avt.,17590.0,2016,195300 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22773398,Mercedes-Benz C-Razred C Coupe 250 CDI BlueEFFICIENCY,8700.0,2012,254000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22773327,Mercedes-Benz A-Razred A 180 CDI Classic,1800.0,2008,203000 km,diesel motor,ročni menjalnik,"1991 ccm, 80 kW / 109 KM",,
22671739,Mercedes-Benz E-Razred 200BlueTEC  Avantgarde EDITION LED LUČI TOP STANJE,8500.0,2016,280000 km,diesel motor,ročni menjalnik,"2143 ccm, 100 kW / 136 KM",,
22773215,Mercedes-Benz B-Razred B 180 d Urban,8500.0,2015,197300 km,diesel motor,ročni menjalnik,"1461 ccm, 80 kW / 109 KM",,
22643916,Mercedes-Benz A-Razred AMG|200D|TEMPOMAT|LED|GARANCIJA,13980.0,2015,183000 km,diesel motor,avtomatski menjalnik,"2194 ccm, 100 kW / 136 KM",,
22772990,Mercedes-Benz C-Razred C 200 CDI Classic,800.0,2004,490000 km,diesel motor,ročni menjalnik,"2148 ccm, 90 kW / 122 KM",,
22766913,Mercedes-Benz C-Razred C 180 Elegance,2000.0,1995,350000 km,bencinski motor,ročni menjalnik,"1799 ccm, 90 kW / 122 KM",,
22766903,Mercedes-Benz T-Razred T-Razred 180d Aut. | 1. lastnik | SLO vozilo ,22900.0,2023,60500 km,diesel motor,ročni menjalnik,"1461 ccm, 85 kW / 116 KM",,
